audio_id,filename,class_label,source,source_url,licence,author,date_fetched,duration_sec,sampling_rate,channels,recording_environment,recording_device,approximate_distance,original_or_augmented,parent_audio_id,segment_start_sec,segment_end_sec,sha256,dataset_split,freesound_id,fsd50k_split,fsd50k_labels,licence_url,environment_basis,fetch_batch
SS-HOR-0055,originals/vehicle_horn/SS-HOR-0055.wav,Vehicle Horn,FSD50K (Freesound clip 83488),https://freesound.org/s/83488/,Sampling+-1.0,acoley,2026-09-23,6.13,44100,1,unspecified,unspecified,n/a,original,,,,6291ba02a9758cbf676d0a0ec826575617f51d935f511f4735b035c945211975,train,83488,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/sampling+/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0056,originals/vehicle_horn/SS-HOR-0056.wav,Vehicle Horn,FSD50K (Freesound clip 47275),https://freesound.org/s/47275/,CC-BY-3.0,alphahog,2026-09-23,4.415,44100,1,outdoor,unspecified,n/a,original,,,,d204fc2169d52a54998cba9d31794e643d23644d977c89ab26077584d2cf439c,train,47275,dev,"Vehicle_horn_and_car_horn_and_honking,Human_voice,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0057,originals/vehicle_horn/SS-HOR-0057.wav,Vehicle Horn,FSD50K (Freesound clip 144137),https://freesound.org/s/144137/,CC-BY-3.0,alukahn,2026-09-23,2.377,44100,1,outdoor,unspecified,n/a,original,,,,5ce3f49e19d6e323e35012b2c35c9f3a5ad61e43c26895caf53497058ebc30e1,test,144137,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0058,originals/vehicle_horn/SS-HOR-0058.wav,Vehicle Horn,FSD50K (Freesound clip 403455),https://freesound.org/s/403455/,CC-BY-3.0,anez,2026-09-23,0.56,44100,1,unspecified,unspecified,n/a,original,,,,e07663b05b4845116a40cf6d6955e28bcb0701e253df09492c777c6d327d8379,train,403455,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-HOR-0059,originals/vehicle_horn/SS-HOR-0059.wav,Vehicle Horn,FSD50K (Freesound clip 403457),https://freesound.org/s/403457/,CC-BY-3.0,anez,2026-09-23,0.815,44100,1,unspecified,unspecified,n/a,original,,,,1d1c073d60c5bbc552fb021a44edadcd66a5147f088c98e6bf173e8f94c27d20,train,403457,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-HOR-0060,originals/vehicle_horn/SS-HOR-0060.wav,Vehicle Horn,FSD50K (Freesound clip 118577),https://freesound.org/s/118577/,CC0-1.0,antwash,2026-09-23,18.204,44100,1,outdoor,unspecified,n/a,original,,,,53c786fcf67b816c47cb0d31fa7ead42f0f8e39a8b3d2d920cf0b4becb94bee0,val,118577,eval,"Bark,Chirp_and_tweet,Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle,Dog,Domestic_animals_and_pets,Animal,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0061,originals/vehicle_horn/SS-HOR-0061.wav,Vehicle Horn,FSD50K (Freesound clip 184355),https://freesound.org/s/184355/,CC-BY-3.0,balou82,2026-09-23,15.609,44100,1,outdoor,unspecified,n/a,original,,,,8229258a1ec09f9960e86df70ef2029987ec9dce0205a8e9490a7398d07fbea4,test,184355,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0062,originals/vehicle_horn/SS-HOR-0062.wav,Vehicle Horn,FSD50K (Freesound clip 349922),https://freesound.org/s/349922/,CC0-1.0,bigmanjoe,2026-09-23,3.201,44100,1,vehicle,unspecified,n/a,original,,,,1f8c6a72c3e665197e77ec06050756e18a8e2bf1ad21bf15904b455c1309096f,train,349922,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0063,originals/vehicle_horn/SS-HOR-0063.wav,Vehicle Horn,FSD50K (Freesound clip 212182),https://freesound.org/s/212182/,CC0-1.0,blaukreuz,2026-09-23,12.76,44100,1,vehicle,unspecified,n/a,original,,,,7ac4750334a0fbf0346ab28d0a7677277058be3baff138c9593391e37d4f352e,train,212182,dev,"Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0064,originals/vehicle_horn/SS-HOR-0064.wav,Vehicle Horn,FSD50K (Freesound clip 212186),https://freesound.org/s/212186/,CC0-1.0,blaukreuz,2026-09-23,28.48,44100,1,vehicle,unspecified,n/a,original,,,,1322e48a929ac33698c095df171787b4a229e4b89960f36ce8df677c0544ebbb,train,212186,dev,"Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0065,originals/vehicle_horn/SS-HOR-0065.wav,Vehicle Horn,FSD50K (Freesound clip 145577),https://freesound.org/s/145577/,CC-BY-3.0,bmoreno,2026-09-23,1.435,44100,1,outdoor,unspecified,n/a,original,,,,c556c0debf6dec9b07a65eeaa2aab55f68da58bfa4185eabc71dbbb492001970,train,145577,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0066,originals/vehicle_horn/SS-HOR-0066.wav,Vehicle Horn,FSD50K (Freesound clip 83465),https://freesound.org/s/83465/,CC0-1.0,bsumusictech,2026-09-23,4.512,44100,1,unspecified,unspecified,n/a,original,,,,424657848cbc3e14cbc335cfeff77ede7844131c47a2585fe2725126a0ae279c,val,83465,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0067,originals/vehicle_horn/SS-HOR-0067.wav,Vehicle Horn,FSD50K (Freesound clip 138465),https://freesound.org/s/138465/,CC-BY-3.0,campl,2026-09-23,28.0,44100,1,outdoor,unspecified,n/a,original,,,,fbb4ea411be9d513633d3c8546aa8c8d7e6c88dc7ba2b77bbf1ade173d6e9d02,train,138465,dev,"Traffic_noise_and_roadway_noise,Bus,Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0068,originals/vehicle_horn/SS-HOR-0068.wav,Vehicle Horn,FSD50K (Freesound clip 138468),https://freesound.org/s/138468/,CC-BY-3.0,campl,2026-09-23,5.0,44100,1,outdoor,unspecified,n/a,original,,,,ff211b9c1483df2e65c92b8f084d3a62997a3433b9c385bb62e46391486dbcc2,train,138468,dev,"Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0069,originals/vehicle_horn/SS-HOR-0069.wav,Vehicle Horn,FSD50K (Freesound clip 235506),https://freesound.org/s/235506/,CC-BY-3.0,ceberation,2026-09-23,5.611,44100,1,unspecified,unspecified,n/a,original,,,,329f8410d6d8548b93502bd81657fc4231f5b8a4be37fc5ccfe729df0e4285b5,train,235506,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-HOR-0070,originals/vehicle_horn/SS-HOR-0070.wav,Vehicle Horn,FSD50K (Freesound clip 17124),https://freesound.org/s/17124/,CC0-1.0,cognito perceptu,2026-09-23,0.654,44100,1,unspecified,unspecified,n/a,original,,,,7f49f309b5a22e0fde25b6a92964c7fcfd5eac5a34e6e9ac4e10034377705415,test,17124,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0071,originals/vehicle_horn/SS-HOR-0071.wav,Vehicle Horn,FSD50K (Freesound clip 87275),https://freesound.org/s/87275/,CC0-1.0,cognito perceptu,2026-09-23,6.404,44100,1,unspecified,unspecified,n/a,original,,,,0390ad188e34747434c0a1ea77a428599285bfd4647144ae53d93901e5171020,val,87275,eval,"Car_passing_by,Cricket,Accelerating_and_revving_and_vroom,Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle,Insect,Wild_animals,Animal,Engine",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0072,originals/vehicle_horn/SS-HOR-0072.wav,Vehicle Horn,FSD50K (Freesound clip 2937),https://freesound.org/s/2937/,Sampling+-1.0,conny,2026-09-23,0.819,44100,1,outdoor,unspecified,n/a,original,,,,1d99c803c259593bcc7c191010d8b93720f796247b244412ae50f53749b6632c,train,2937,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/sampling+/1.0/,stated,fsd50k_real_v1
SS-HOR-0073,originals/vehicle_horn/SS-HOR-0073.wav,Vehicle Horn,FSD50K (Freesound clip 380772),https://freesound.org/s/380772/,CC-BY-3.0,cosmo235,2026-09-23,30.0,44100,1,outdoor,unspecified,n/a,original,,,,d85349f0c319af7b28a26a2725cc6567c5aca84dceacce3b11027dc1db8db885,train,380772,eval,"Traffic_noise_and_roadway_noise,Bus,Vehicle_horn_and_car_horn_and_honking,Train,Alarm,Car,Motor_vehicle_(road),Vehicle,Rail_transport",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0074,originals/vehicle_horn/SS-HOR-0074.wav,Vehicle Horn,FSD50K (Freesound clip 49974),https://freesound.org/s/49974/,CC0-1.0,dADDoiT,2026-09-23,2.588,44100,1,studio,unspecified,n/a,original,,,,82d85ba65b92bfed7824a3ce19fd30f0b3b91d4e580080ea4be8ae0382ecb062,train,49974,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0075,originals/vehicle_horn/SS-HOR-0075.wav,Vehicle Horn,FSD50K (Freesound clip 221639),https://freesound.org/s/221639/,CC0-1.0,dafiles,2026-09-23,17.58,44100,1,outdoor,unspecified,n/a,original,,,,03c4b04fce2b7aebc7e04fe5d3358fb6be30b43fe02061b26f936ae1e4393b7a,train,221639,dev,"Male_speech_and_man_speaking,Chatter,Engine_starting,Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Laughter,Car,Motor_vehicle_(road),Vehicle,Alarm,Speech,Human_voice,Human_group_actions,Engine",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0076,originals/vehicle_horn/SS-HOR-0076.wav,Vehicle Horn,FSD50K (Freesound clip 6984),https://freesound.org/s/6984/,CC-BY-3.0,dobroide,2026-09-23,16.927,44100,1,outdoor,unspecified,n/a,original,,,,4c34caaa485c088e6c0eb6654b9e9dc5a1468ae22dbf8845ad05a66a2bd5192b,val,6984,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0077,originals/vehicle_horn/SS-HOR-0077.wav,Vehicle Horn,FSD50K (Freesound clip 217806),https://freesound.org/s/217806/,CC0-1.0,eaglechopper,2026-09-23,29.676,44100,1,outdoor,unspecified,n/a,original,,,,d7d7b9c0f85c336cee97832663dd5d3c442f918f792dfb194c320d2fb4ae3e87,val,217806,eval,"Chirp_and_tweet,Traffic_noise_and_roadway_noise,Conversation,Vehicle_horn_and_car_horn_and_honking,Engine,Crow,Alarm,Car,Motor_vehicle_(road),Vehicle,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal,Speech,Human_voice",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0078,originals/vehicle_horn/SS-HOR-0078.wav,Vehicle Horn,FSD50K (Freesound clip 338168),https://freesound.org/s/338168/,CC0-1.0,edranil,2026-09-23,12.84,44100,1,unspecified,unspecified,n/a,original,,,,e7fb4a95a14e5cc68f731fb28cd6ae66f56608f2680b7976bdd7d438c5f7d64d,train,338168,eval,"Male_speech_and_man_speaking,Chatter,Bus,Accelerating_and_revving_and_vroom,Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle,Speech,Human_voice,Human_group_actions,Engine",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0079,originals/vehicle_horn/SS-HOR-0079.wav,Vehicle Horn,FSD50K (Freesound clip 170848),https://freesound.org/s/170848/,CC-BY-3.0,eliasheuninck,2026-09-23,4.858,44100,1,outdoor,unspecified,n/a,original,,,,1939d025ec6fbc696a93b442144029540815c7543109b52cb8d125ac175d50e9,test,170848,eval,"Vehicle_horn_and_car_horn_and_honking,Water,Train,Alarm,Car,Motor_vehicle_(road),Vehicle,Rail_transport",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0080,originals/vehicle_horn/SS-HOR-0080.wav,Vehicle Horn,FSD50K (Freesound clip 21687),https://freesound.org/s/21687/,Sampling+-1.0,gbling,2026-09-23,3.648,44100,1,unspecified,unspecified,n/a,original,,,,b460e7b8041fee7c6ed365bee54697f925cb9ecd0a784fc99a0dad2572adb135,train,21687,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/sampling+/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0081,originals/vehicle_horn/SS-HOR-0081.wav,Vehicle Horn,FSD50K (Freesound clip 178402),https://freesound.org/s/178402/,CC0-1.0,genel,2026-09-23,14.637,44100,1,outdoor,unspecified,n/a,original,,,,8cc8ccd4d13eb8d1b7f2d061fdc63a8a0bc9fe762b5b66d6d24e6149ad589a4e,train,178402,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0082,originals/vehicle_horn/SS-HOR-0082.wav,Vehicle Horn,FSD50K (Freesound clip 44791),https://freesound.org/s/44791/,CC-BY-3.0,gezortenplotz,2026-09-23,27.067,44100,1,outdoor,unspecified,n/a,original,,,,67b425a7a8ba43af1e77a5f05728eb59bf335bb53ebf5f0d697ac5d4a195bb19,val,44791,eval,"Walk_and_footsteps,Chatter,Idling,Traffic_noise_and_roadway_noise,Bus,Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle,Human_group_actions,Engine",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0083,originals/vehicle_horn/SS-HOR-0083.wav,Vehicle Horn,FSD50K (Freesound clip 54086),https://freesound.org/s/54086/,CC0-1.0,guitarguy1985,2026-09-23,4.598,44100,1,outdoor,unspecified,n/a,original,,,,ae2472d264988a622bf8e5931ed7bd135c2285242599a62617a6812c149d0833,train,54086,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0084,originals/vehicle_horn/SS-HOR-0084.wav,Vehicle Horn,FSD50K (Freesound clip 19026),https://freesound.org/s/19026/,CC-BY-3.0,han1,2026-09-23,1.925,44100,1,unspecified,unspecified,n/a,original,,,,1aba797b983e1164f7b73098879b4b4d6747c09bddf2e439692fb96d2dbd8aa2,test,19026,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-HOR-0085,originals/vehicle_horn/SS-HOR-0085.wav,Vehicle Horn,FSD50K (Freesound clip 239030),https://freesound.org/s/239030/,CC-BY-3.0,harrybates01,2026-09-23,1.509,44100,1,indoor,unspecified,n/a,original,,,,1a2f94f23b22c5dec0a8cdb8c31d35c40511f17cd77defc6866d4b46928d4e90,train,239030,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0086,originals/vehicle_horn/SS-HOR-0086.wav,Vehicle Horn,FSD50K (Freesound clip 239031),https://freesound.org/s/239031/,CC-BY-3.0,harrybates01,2026-09-23,1.509,44100,1,indoor,unspecified,n/a,original,,,,14a147a0121c08854fbe9a9ba476fd562829fd90e8e350ce0fd8d30991d343e2,train,239031,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0087,originals/vehicle_horn/SS-HOR-0087.wav,Vehicle Horn,FSD50K (Freesound clip 254678),https://freesound.org/s/254678/,CC0-1.0,hsaunier10,2026-09-23,2.513,44100,1,unspecified,unspecified,n/a,original,,,,8b564fd691213b04e28b33d2df6c839406c705d7d5d75ec976dc95e55b5f638b,train,254678,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0088,originals/vehicle_horn/SS-HOR-0088.wav,Vehicle Horn,FSD50K (Freesound clip 362799),https://freesound.org/s/362799/,CC-BY-3.0,ikbenraar,2026-09-23,8.223,44100,1,vehicle,unspecified,n/a,original,,,,9713bc475cdcd7256a52cfece6762ef48ea8d7c1c7428b6c66bb6b446c998e96,test,362799,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0089,originals/vehicle_horn/SS-HOR-0089.wav,Vehicle Horn,FSD50K (Freesound clip 73168),https://freesound.org/s/73168/,CC-BY-3.0,inchadney,2026-09-23,4.745,44100,1,outdoor,unspecified,n/a,original,,,,ac849543fc87bae866f37846796f20a596f14d5d8155863e390c0b25756a31e5,train,73168,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0090,originals/vehicle_horn/SS-HOR-0090.wav,Vehicle Horn,FSD50K (Freesound clip 118070),https://freesound.org/s/118070/,CC0-1.0,ipears1,2026-09-23,2.347,44100,1,unspecified,unspecified,n/a,original,,,,90b1bb5c91d9ef65023ebea9f01d8598553f7a0bddda6fdb9c63354896b6408f,train,118070,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0091,originals/vehicle_horn/SS-HOR-0091.wav,Vehicle Horn,FSD50K (Freesound clip 118078),https://freesound.org/s/118078/,CC0-1.0,ipears1,2026-09-23,10.197,44100,1,unspecified,unspecified,n/a,original,,,,7bc7f761b3cd262be5d97c1ba88c1c1edb272918f3bbd60fd57b895831976646,val,118078,eval,"Tap,Keys_jangling,Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle,Domestic_sounds_and_home_sounds",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
SS-HOR-0092,originals/vehicle_horn/SS-HOR-0092.wav,Vehicle Horn,FSD50K (Freesound clip 174840),https://freesound.org/s/174840/,CC-BY-3.0,jakobthiesen,2026-09-23,5.717,44100,1,unspecified,unspecified,n/a,original,,,,e8167d57f8275699685df150260ad3459b10ca2a5cd996499e47b0890bd6e569,train,174840,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-HOR-0093,originals/vehicle_horn/SS-HOR-0093.wav,Vehicle Horn,FSD50K (Freesound clip 174841),https://freesound.org/s/174841/,CC-BY-3.0,jakobthiesen,2026-09-23,4.907,44100,1,unspecified,unspecified,n/a,original,,,,c22900128e7bef41f663c2ad489cb5e57e44c9e017d0fedd992b3c9dc255ceae,train,174841,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,unmatched,fsd50k_real_v1
SS-HOR-0094,originals/vehicle_horn/SS-HOR-0094.wav,Vehicle Horn,FSD50K (Freesound clip 268015),https://freesound.org/s/268015/,CC-BY-3.0,jjamespacap,2026-09-23,9.476,44100,1,outdoor,unspecified,n/a,original,,,,f0099b7cdfecfe182c1be9337313a6e20494a4101d8962c9592da1d5890cc5e8,train,268015,dev,"Male_speech_and_man_speaking,Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Engine,Car,Motor_vehicle_(road),Vehicle,Alarm,Speech,Human_voice",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0095,originals/vehicle_horn/SS-HOR-0095.wav,Vehicle Horn,FSD50K (Freesound clip 331540),https://freesound.org/s/331540/,CC0-1.0,jmpeeples,2026-09-23,14.325,44100,1,indoor,unspecified,n/a,original,,,,283fe9518dfd2e01730158330867752314659c68edb15f4f36acd551eac33bbe,test,331540,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0096,originals/vehicle_horn/SS-HOR-0096.wav,Vehicle Horn,FSD50K (Freesound clip 176634),https://freesound.org/s/176634/,CC-BY-3.0,jorickhoofd,2026-09-23,16.384,44100,1,vehicle,unspecified,n/a,original,,,,24938f29aab39d73ecd476dee798779d25889a5f985e270e5b5355a1b9685357,val,176634,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/licenses/by/3.0/,stated,fsd50k_real_v1
SS-HOR-0097,originals/vehicle_horn/SS-HOR-0097.wav,Vehicle Horn,FSD50K (Freesound clip 72240),https://freesound.org/s/72240/,CC-BY-3.0,jppi_Stu,2026-09-23,3.76,44100,1,outdoor,unspecified,n/a,original,,,,65429d3a95893afe164ec0ce4b5381d940aad3e65133431144f71d627dfe8746,test,72240,eval,"Chatter,Chuckle_and_chortle,Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle,Human_group_actions,Laughter,Human_voice",http://creativecommons.org/licenses/by/3.0/,inferred_from_tags,fsd50k_real_v1
SS-HOR-0098,originals/vehicle_horn/SS-HOR-0098.wav,Vehicle Horn,FSD50K (Freesound clip 209970),https://freesound.org/s/209970/,CC0-1.0,jrosin,2026-09-23,4.068,44100,1,outdoor,unspecified,n/a,original,,,,3e7db6bdb622c9b773636ed97c60d8a2508a80d5d39eb7777820877a5c66a741,train,209970,eval,"Vehicle_horn_and_car_horn_and_honking,Train,Alarm,Car,Motor_vehicle_(road),Vehicle,Rail_transport",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0099,originals/vehicle_horn/SS-HOR-0099.wav,Vehicle Horn,FSD50K (Freesound clip 182474),https://freesound.org/s/182474/,CC0-1.0,keweldog,2026-09-23,4.322,44100,1,outdoor,unspecified,n/a,original,,,,481df663f67fd1df7da7ea040ee41d4e9ea7676ba19b1104e42dbcb63eb6e239,train,182474,dev,"Traffic_noise_and_roadway_noise,Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0100,originals/vehicle_horn/SS-HOR-0100.wav,Vehicle Horn,FSD50K (Freesound clip 125520),https://freesound.org/s/125520/,CC0-1.0,krissyeliot,2026-09-23,8.13,44100,1,indoor,unspecified,n/a,original,,,,2e1ef7aa7182f0bd1da554782be233b8a3556510cf59d8c69cac8e43607e4a40,train,125520,dev,"Vehicle_horn_and_car_horn_and_honking,Car,Motor_vehicle_(road),Vehicle,Alarm",http://creativecommons.org/publicdomain/zero/1.0/,stated,fsd50k_real_v1
SS-HOR-0101,originals/vehicle_horn/SS-HOR-0101.wav,Vehicle Horn,FSD50K (Freesound clip 118807),https://freesound.org/s/118807/,CC0-1.0,lmbubec,2026-09-23,8.167,44100,1,unspecified,unspecified,n/a,original,,,,305e156134181913e4ab872e486e0a5ada081c23f909d8248440dda5ed53e5b4,test,118807,eval,"Vehicle_horn_and_car_horn_and_honking,Alarm,Car,Motor_vehicle_(road),Vehicle",http://creativecommons.org/publicdomain/zero/1.0/,unmatched,fsd50k_real_v1
